Year,Rnd,DT,OvPck,FrRnd,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G2,W,L,ERA,WHIP,SV,Type,Drafted Out Of,SchoolID
2013,5,,157,FrRnd,21,Angels,Y,"$270,000 ",Kyle McGowin ,RHP,-0.5,12,5,0,0.2,0.4,12,0,0,8.75,1.56,1,4Yr,Savannah State University,SavannahS
2013,5,,163,FrRnd,27,Braves,Y,,Mikey Reynolds ,SS,,,,,,,,,,,,,4Yr,Texas A&M University,texasam
2013,5,,141,FrRnd,5,Indians,Y,"$800,000 ",Sean Brady ,LHP,,,,,,,,,,,,,HS,Ida Baker HS,#N/A
2013,5,,153,FrRnd,17,White Sox,Y,"$400,000 ",Thaddius Lowry ,RHP,,,,,,,,,,,,,HS,Spring HS,#N/A
2013,5,,137,FrRnd,1,Astros,Y,"$250,000 ",Tony Kemp ,2B,0.1,283,657,15,0.233,0.68,,,,,,,4Yr,Vanderbilt University,vandy
2013,5,,149,FrRnd,13,Pirates,Y,"$425,000 ",Trae Arbet ,SS,,,,,,,,,,,,,HS,Great Oak HS,#N/A
2013,5,,159,FrRnd,23,Orioles,Y,"$291,800 ",Travis Seabrooke ,LHP,,,,,,,,,,,,,HS,Crestwood SS,#N/A
2013,5,,138,FrRnd,2,Cubs,Y,"$357,400 ",Trey Masek ,RHP,,,,,,,,,,,,,4Yr,Texas Tech University,txtech
2013,4,,123,FrRnd,17,White Sox,Y,"$413,000 ",Andrew Mitchell ,RHP,,,,,,,,,,,,,4Yr,Texas Christian University,txchrist
2013,4,,126,FrRnd,20,Tigers,Y,"$401,200 ",Austin Kubitza ,RHP,,,,,,,,,,,,,4Yr,Rice University,rice
2013,4,,135,FrRnd,29,Reds,Y,"$350,000 ",Ben Lively ,RHP,1.6,20,33,2,0.182,0.545,26,4,10,4.8,1.44,0,4Yr,University of Central Florida,cflorida
2013,4,,132,FrRnd,26,Giants,Y,"$415,000 ",Brian Ragira ,1B,,,,,,,,,,,,,4Yr,Stanford University,stanford
2013,4,,124,FrRnd,18,Dodgers,Y,"$700,000 ",Cody Bellinger ,1B,17.3,450,1595,111,0.278,0.928,,,,,,,HS,Hamilton HS,#N/A
2013,4,,119,FrRnd,13,Pirates,Y,"$375,000 ",Cody Dickson ,LHP,,,,,,,,,,,,,4Yr,Sam Houston State University,samhouston
2013,4,,107,FrRnd,1,Astros,Y,"$481,900 ",Conrad Gregor ,1B,,,,,,,,,,,,,4Yr,Vanderbilt University,vandy
2013,4,,131,FrRnd,25,Athletics,Y,"$370,000 ",Dylan Covey ,RHP,-2.6,4,4,0,0,0,63,6,29,6.54,1.6,0,4Yr,University of San Diego,sandiego
2013,4,,127,FrRnd,21,Angels,Y,"$387,300 ",Elliot Morris ,RHP,,,,,,,,,,,,,JC,Pierce College,piercec
2013,4,,115,FrRnd,9,Blue Jays,Y,"$350,000 ",Evan Smith ,LHP,,,,,,,,,,,,,HS,Mary Montgomery HS,#N/A
2013,4,,130,FrRnd,24,Rangers,Y,"$202,000 ",Isiah Kiner-Falefa ,SS,1.8,176,558,5,0.253,0.659,,,,,,,HS,Mid Pacific Institute HS,#N/A
2013,4,,121,FrRnd,15,Phillies,Y,"$400,000 ",Jake Sweaney ,C,,,,,,,,,,,,,HS,Garces Memorial HS,#N/A
2013,4,,129,FrRnd,23,Orioles,Y,"$389,700 ",Jonah Heim ,C,,,,,,,,,,,,,HS,Amherst HS,#N/A
2013,4,,109,FrRnd,3,Rockies,Y,"$425,000 ",Jordan Patterson ,RF,0.1,10,18,0,0.444,0.974,,,,,,,4Yr,University of South Alabama,salabama
2013,4,,112,FrRnd,6,Marlins,Y,"$459,200 ",K.J. Woods ,RF,,,,,,,,,,,,,HS,Fort Mill HS,#N/A
2013,4,,128,FrRnd,22,Rays,Y,"$391,000 ",Kean Wong ,2B,-0.1,7,18,0,0.167,0.333,,,,,,,HS,Waiakea HS,#N/A
2013,4,,111,FrRnd,5,Indians,Y,"$463,600 ",Kyle Crockett ,LHP,1,24,0,0,,,122,5,1,3.74,1.39,0,4Yr,University of Virginia,virginia
2013,4,,116,FrRnd,10,Mets,Y,"$300,000 ",L.J. Mazzilli ,2B,,,,,,,,,,,,,4Yr,University of Connecticut,uconn
2013,4,,125,FrRnd,19,Cardinals,Y,"$95,000 ",Mason Katz ,2B,,,,,,,,,,,,,4Yr,Louisiana State University,lsu
2013,4,,118,FrRnd,12,Padres,Y,"$415,000 ",Mason Smith ,CF,,,,,,,,,,,,,HS,Rocky Mountain HS,#N/A
2013,4,,120,FrRnd,14,Diamondbacks,Y,"$500,000 ",Matt McPhearson ,CF,,,,,,,,,,,,,HS,Riverdale Baptist HS,#N/A
2013,4,,113,FrRnd,7,Red Sox,Y,"$400,000 ",Myles Smith ,RHP,,,,,,,,,,,,,4Yr,Lee University,lee
2013,4,,136,FrRnd,30,Nationals,Y,"$364,300 ",Nick Pivetta ,RHP,1,85,109,0,0.083,0.199,89,19,30,5.34,1.43,1,JC,New Mexico Junior College,nmnmjco
2013,4,,117,FrRnd,11,Mariners,Y,"$550,000 ",Ryan Horstman ,LHP,,,,,,,,,,,,,4Yr,St. John's University,stjohns
2013,4,,110,FrRnd,4,Twins,Y,"$700,000 ",Stephen Gonsalves ,LHP,-0.7,0,0,0,,,7,2,2,6.57,2.03,0,HS,Cathedral Catholic HS,#N/A
2013,4,,133,FrRnd,27,Braves,Y,"$250,000 ",Tanner Murphy ,C,,,,,,,,,,,,,HS,Malden HS,#N/A
2013,4,,122,FrRnd,16,Brewers,Y,"$400,000 ",Taylor Williams ,RHP,-1,69,5,0,0.2,0.4,71,2,4,5.23,1.56,0,4Yr,Kent State University,kentst
2013,4,,108,FrRnd,2,Cubs,Y,"$800,000 ",Tyler Skulina ,RHP,,,,,,,,,,,,,4Yr,Kent State University,kentst
2013,4,,134,FrRnd,28,Yankees,Y,"$371,300 ",Tyler Wade ,SS,-0.7,109,218,3,0.197,0.566,,,,,,,HS,Murrieta Valley HS,#N/A
2013,4,,114,FrRnd,8,Royals,Y,"$400,000 ",Zane Evans ,C,,,,,,,,,,,,,4Yr,Georgia Institute of Technology,gatech
2013,3,,90,FrRnd,17,Brewers,Y,"$584,300 ",Barrett Astin ,RHP,-0.1,6,1,0,0,0,6,0,0,6.75,2,0,4Yr,University of Arkansas,arkansas
2013,3,,80,FrRnd,7,Marlins,N,,Ben DeLuzio ,SS,,,,,,,,,,,,,HS,The First Academy,#N/A
2013,3,,92,FrRnd,19,Dodgers,Y,"$566,500 ",Brandon Dixon ,3B,-0.8,191,509,20,0.232,0.69,4,0,0,5.4,0.3,0,4Yr,University of Arizona,arizona
2013,3,,86,FrRnd,13,Padres,Y,"$400,000 ",Bryan Verbitsky ,RHP,,,,,,,,,,,,,4Yr,Hofstra University,hofstra
2013,3,,102,FrRnd,29,Braves,Y,"$625,000 ",Carlos Salazar ,RHP,,,,,,,,,,,,,HS,Kerman HS,#N/A
2013,3,,82,FrRnd,9,Royals,Y,"$560,900 ",Carter Hope ,RHP,,,,,,,,,,,,,HS,The Woodlands HS,#N/A
2013,3,,84,FrRnd,11,Mets,Y,"$500,000 ",Casey Meisner ,RHP,,,,,,,,,,,,,HS,Cypress Woods HS,#N/A
2013,3,,101,FrRnd,28,Giants,Y,"$440,000 ",Chase Johnson ,RHP,,,,,,,,,,,,,4Yr,"California Polytechnic State University, San Luis Obispo",calpoly
2013,3,,106,FrRnd,33,Athletics,Y,"$486,600 ",Chris Kohler ,LHP,,,,,,,,,,,,,HS,Los Osos HS,#N/A
2013,3,,89,FrRnd,16,Phillies,Y,"$775,000 ",Cord Sandberg ,CF,,,,,,,,,,,,,HS,Manatee HS,#N/A
2013,3,,79,FrRnd,6,Indians,Y,"$525,000 ",Dace Kime ,RHP,,,,,,,,,,,,,4Yr,University of Louisville,louisville
2013,3,,88,FrRnd,15,Diamondbacks,Y,"$550,000 ",Daniel Palka ,1B,-0.9,154,501,29,0.218,0.71,,,,,,,4Yr,Georgia Institute of Technology,gatech
2013,3,,99,FrRnd,26,Rangers,Y,"$350,000 ",David Ledbetter ,RHP,,,,,,,,,,,,,4Yr,Cedarville University,cedervilleu
2013,3,,105,FrRnd,32,Nationals,Y,"$850,000 ",Drew Ward ,3B,,,,,,,,,,,,,HS,Leedey HS,#N/A
2013,3,,76,FrRnd,3,Mets,Y,"$624,900 ",Ivan Wilson ,CF,,,,,,,,,,,,,HS,Ruston HS,#N/A
2013,3,,75,FrRnd,2,Cubs,Y,"$1,000,000 ",Jacob Hannemann ,CF,-0.4,11,20,1,0.15,0.45,,,,,,,4Yr,Brigham Young University,byu
2013,3,,91,FrRnd,18,White Sox,Y,"$525,000 ",Jacob May ,CF,-0.6,15,36,0,0.056,0.206,,,,,,,4Yr,Coastal Carolina University,coastcar
2013,3,,87,FrRnd,14,Pirates,Y,"$612,000 ",JaCoby Jones ,CF,1.6,286,896,25,0.211,0.645,,,,,,,4Yr,Louisiana State University,lsu
2013,3,,96,FrRnd,23,Phillies,Y,"$550,000 ",Jan Hernandez ,SS,,,,,,,,,,,,,HS,Carlos Beltran Baseball Academy,#N/A
2013,3,,94,FrRnd,21,Tigers,Y,"$549,400 ",Jeff Thompson ,RHP,,,,,,,,,,,,,4Yr,University of Louisville,louisville
2013,3,,81,FrRnd,8,Red Sox,Y,"$875,000 ",Jon Denney ,C,,,,,,,,,,,,,HS,Yukon HS,#N/A
2013,3,,74,FrRnd,1,Astros,Y,"$747,700 ",Kent Emanuel ,LHP,,,,,,,,,,,,,4Yr,University of North Carolina at Chapel Hill,unc
2013,3,,95,FrRnd,22,Angels,Y,"$450,000 ",Keynan Middleton ,RHP,1.8,5,0,0,,,91,6,1,3.23,1.34,9,JC,Lane Community College,lanecc
2013,3,,104,FrRnd,31,Reds,Y,"$496,000 ",Mark Armstrong ,RHP,,,,,,,,,,,,,HS,Clarence HS,#N/A
2013,3,,103,FrRnd,30,Yankees,Y,"$500,900 ",Michael O'Neill ,CF,,,,,,,,,,,,,4Yr,University of Michigan,michigan
2013,3,,93,FrRnd,20,Cardinals,Y,"$510,000 ",Mike Mayers ,RHP,-1.5,70,2,0,0,0.333,73,3,3,7.03,1.7,1,4Yr,University of Mississippi,olemiss
2013,3,,83,FrRnd,10,Blue Jays,Y,"$500,000 ",Patrick Murphy ,RHP,,,,,,,,,,,,,HS,Hamilton HS,#N/A
2013,3,,100,FrRnd,27,Athletics,Y,"$500,000 ",Ryon Healy ,1B,2.1,401,1507,69,0.261,0.75,,,,,,,4Yr,University of Oregon,oregon
2013,3,,77,FrRnd,4,Rockies,Y,"$600,000 ",Sam Moll ,LHP,-0.3,0,0,0,,,11,0,0,10.8,2.4,0,4Yr,University of Memphis,memphis
2013,3,,98,FrRnd,25,Orioles,Y,"$525,500 ",Stephen Tarpley ,LHP,-0.3,0,0,0,,,31,1,0,5.88,1.81,2,JC,Scottsdale Community College,azscott
2013,3,,78,FrRnd,5,Twins,Y,"$550,000 ",Stuart Turner ,C,-1.2,37,82,2,0.134,0.426,,,,,,,4Yr,University of Mississippi,olemiss
2013,3,,97,FrRnd,24,Rays,Y,"$528,100 ",Thomas Milone ,CF,,,,,,,,,,,,,HS,Masuk HS,#N/A
2013,3,,85,FrRnd,12,Mariners,Y,"$650,000 ",Tyler O'Neill ,RF,1.5,121,271,14,0.258,0.761,,,,,,,HS,Garibaldi SS,#N/A
2013,2,,62,FrRnd,23,Rangers,Y,"$520,600 ",Akeem Bostick ,RHP,,,,,,,,,,,,,HS,West Florence HS,#N/A
2013,2,,70,FrRnd,31,Rockies,Y,"$795,200 ",Alex Balog ,RHP,,,,,,,,,,,,,4Yr,University of San Francisco,sanfran
2013,2,,48,FrRnd,9,Mets,Y,"$850,000 ",Andrew Church ,RHP,,,,,,,,,,,,,HS,Basic HS,#N/A
2013,2,,53,FrRnd,14,Phillies,Y,"$1,033,100 ",Andrew Knapp ,C,0,214,494,9,0.223,0.663,,,,,,,4Yr,"University of California, Berkeley",california
2013,2,,40,FrRnd,1,Astros,Y,"$1,397,200 ",Andrew Thurman ,RHP,,,,,,,,,,,,,4Yr,"University of California, Irvine",ucirvine
2013,2,,49,FrRnd,10,Mariners,Y,"$1,700,000 ",Austin Wilson ,RF,,,,,,,,,,,,,4Yr,Stanford University,stanford
2013,2,,51,FrRnd,12,Pirates,Y,"$750,000 ",Blake Taylor ,LHP,,,,,,,,,,,,,HS,Dana Hills HS,#N/A
2013,2,,71,FrRnd,32,Athletics,Y,"$750,000 ",Chad Pinder ,SS,4.4,343,972,42,0.245,0.735,,,,,,,4Yr,Virginia Polytechnic Institute and State University,vatech
2013,2,,61,FrRnd,22,Orioles,Y,"$785,000 ",Chance Sisco ,C,0.1,132,345,12,0.203,0.676,,,,,,,HS,Santiago HS,#N/A
2013,2,,47,FrRnd,8,Blue Jays,Y,"$467,280 ",Clinton Hollon ,RHP,,,,,,,,,,,,,HS,Woodford County HS,#N/A
2013,2,,46,FrRnd,7,Royals,Y,"$1,198,500 ",Cody Reed ,LHP,-1.1,41,25,0,0,0.074,42,2,11,5.42,1.6,1,JC,Northwest Mississippi Community College,msnwmcc
2013,2,,73,FrRnd,34,Marlins,Y,"$600,000 ",Colby Suggs ,RHP,,,,,,,,,,,,,4Yr,University of Arkansas,arkansas
2013,2,,54,FrRnd,15,Brewers,Y,"$1,350,000 ",Devin Williams ,RHP,-0.1,13,1,0,0,0,13,0,0,3.95,1.76,0,HS,Hazelwood West HS,#N/A
2013,2,,63,FrRnd,24,Athletics,Y,"$400,000 ",Dillon Overton ,LHP,-1.5,2,1,0,0,0,17,1,4,9.13,1.88,0,4Yr,University of Oklahoma,oklahoma
2013,2,,50,FrRnd,11,Padres,Y,"$1,400,000 ",Dustin Peterson ,SS,-0.6,19,46,0,0.217,0.57,,,,,,,HS,Gilbert HS,#N/A
2013,2,,66,FrRnd,27,Yankees,Y,"$845,700 ",Gosuke Katoh ,2B,,,,,,,,,,,,,HS,Rancho Bernardo HS,#N/A
2013,2,,59,FrRnd,20,Angels,Y,"$942,000 ",Hunter Green ,LHP,,,,,,,,,,,,,HS,Warren East HS,#N/A
2013,2,,68,FrRnd,29,Nationals,Y,"$820,000 ",Jake Johansen ,RHP,,,,,,,,,,,,,4Yr,Dallas Baptist University,dallasbapt
2013,2,,69,FrRnd,30,Padres,Y,"$650,000 ",Jordan Paroubeck ,CF,,,,,,,,,,,,,HS,Junipero Serra HS,#N/A
2013,2,,52,FrRnd,13,Diamondbacks,Y,"$1,050,000 ",Justin Williams ,SS,-0.1,1,1,0,0,0,,,,,,,HS,Terrebonne HS,#N/A
2013,2,,67,FrRnd,28,Reds,Y,"$675,000 ",Kevin Franklin ,3B,,,,,,,,,,,,,HS,Gahr HS,#N/A
2013,2,,58,FrRnd,19,Tigers,Y,"$956,600 ",Kevin Ziomek ,LHP,,,,,,,,,,,,,4Yr,Vanderbilt University,vandy
2013,2,,57,FrRnd,18,Cardinals,Y,"$1,500,000 ",Oscar Mercado ,SS,2.5,115,438,15,0.269,0.761,,,,,,,HS,Gaither HS,#N/A
2013,2,,60,FrRnd,21,Rays,Y,"$997,500 ",Riley Unroe ,SS,,,,,,,,,,,,,HS,Desert Ridge HS,#N/A
2013,2,,41,FrRnd,2,Cubs,Y,"$1,100,000 ",Rob Zastryzny ,LHP,0.2,18,6,0,0.167,0.333,18,2,0,4.41,1.53,0,4Yr,University of Missouri Columbia,missouri
2013,2,,43,FrRnd,4,Twins,Y,"$1,294,100 ",Ryan Eades ,RHP,0.4,,,,,,8,0,1,2.38,1.5,0,4Yr,Louisiana State University,lsu
2013,2,,42,FrRnd,3,Rockies,Y,"$1,327,600 ",Ryan McMahon ,3B,1.4,249,680,29,0.243,0.747,,,,,,,HS,Mater Dei HS,#N/A
2013,2,,64,FrRnd,25,Giants,Y,"$880,000 ",Ryder Jones ,3B,-1.2,58,158,4,0.184,0.566,,,,,,,HS,Watauga HS,#N/A
2013,2,,45,FrRnd,6,Red Sox,Y,"$915,000 ",Teddy Stankiewicz ,RHP,,,,,,,,,,,,,JC,Seminole State College,oksemin
2013,2,,56,FrRnd,17,Dodgers,Y,"$986,500 ",Tom Windle ,LHP,,,,,,,,,,,,,4Yr,University of Minnesota,minnesota
2013,2,,44,FrRnd,5,Marlins,Y,"$1,261,400 ",Trevor Williams ,RHP,5.7,88,121,0,0.107,0.27,95,29,29,4.22,1.31,0,4Yr,Arizona State University,arizonast
2013,2,,72,FrRnd,33,Brewers,Y,"$771,000 ",Tucker Neuhaus ,SS,,,,,,,,,,,,,HS,Wharton HS,#N/A
2013,2,,55,FrRnd,16,White Sox,Y,"$1,001,800 ",Tyler Danish ,RHP,0,0,0,0,,,11,2,0,4.85,2.31,0,HS,Durant HS,#N/A
2013,2,,65,FrRnd,26,Braves,Y,"$800,000 ",Victor Caratini ,C,1.1,202,484,14,0.252,0.708,4,0,0,9,1.5,0,4Yr,"Miami-Dade College, Kendall Campus",flmdkjc
2013,1,,36,FrRnd,36,Diamondbacks,Y,"$1,435,000 ",Aaron Blair ,RHP,-2,16,22,0,0.091,0.221,16,2,8,7.89,1.73,0,4Yr,Marshall University,marshall
2013,1,,32,FrRnd,32,Yankees,Y,"$1,800,000 ",Aaron Judge ,CF,19.1,396,1417,110,0.273,0.952,,,,,,,4Yr,California State University Fresno,fresnost
2013,1,,9,FrRnd,9,Pirates,Y,"$3,029,600 ",Austin Meadows ,CF,3.7,197,708,39,0.29,0.888,,,,,,,HS,Grayson HS,#N/A
2013,1,,24,FrRnd,24,Athletics,Y,"$1,800,000 ",Billy McKinney ,CF,0.2,122,370,18,0.227,0.723,,,,,,,HS,Plano West Senior HS,#N/A
2013,1,,15,FrRnd,15,Diamondbacks,Y,"$2,250,000 ",Braden Shipley ,RHP,-0.2,25,34,0,0.088,0.206,26,4,6,5.49,1.6,0,4Yr,University of Nevada-Reno,nevada
2013,1,,23,FrRnd,23,Rangers,Y,"$2,215,000 ",Chi Chi Gonzalez ,RHP,0.9,13,24,0,0.042,0.083,31,6,14,4.87,1.45,0,4Yr,Oral Roberts University,oralrob
2013,1,,18,FrRnd,18,Dodgers,Y,"$2,109,900 ",Chris Anderson ,RHP,,,,,,,,,,,,,4Yr,Jacksonville University,jacksonvil
2013,1,,25,FrRnd,25,Giants,Y,"$1,866,500 ",Christian Arroyo ,SS,-0.1,70,228,6,0.215,0.622,,,,,,,HS,Hernando HS,#N/A
2013,1,,5,FrRnd,5,Indians,Y,"$3,500,000 ",Clint Frazier ,3B,-0.2,123,393,16,0.254,0.771,,,,,,,HS,Loganville HS,#N/A
2013,1,,6,FrRnd,6,Marlins,Y,"$3,516,500 ",Colin Moran ,3B,-0.7,309,915,25,0.274,0.746,,,,,,,4Yr,University of North Carolina at Chapel Hill,unc
2013,1,,39,FrRnd,39,Tigers,Y,"$1,433,400 ",Corey Knebel ,RHP,4.5,205,0,0,,,224,6,11,3.15,1.22,57,4Yr,University of Texas at Austin,texas
2013,1,,12,FrRnd,12,Mariners,Y,"$2,759,100 ",D.J. Peterson ,3B,,,,,,,,,,,,,4Yr,University of New Mexico,nmexico
2013,1,,11,FrRnd,11,Mets,Y,"$2,600,000 ",Dominic Smith ,1B,-0.7,194,487,25,0.236,0.745,,,,,,,HS,Junipero Serra HS,#N/A
2013,1,,26,FrRnd,26,Yankees,Y,"$1,839,400 ",Eric Jagielo ,3B,,,,,,,,,,,,,4Yr,University of Notre Dame,notredame
2013,1,,8,FrRnd,8,Royals,Y,"$2,200,000 ",Hunter Dozier ,SS,1.5,249,904,37,0.258,0.785,,,,,,,4Yr,Stephen F Austin State University,sfaustin
2013,1,,22,FrRnd,22,Orioles,Y,"$1,947,600 ",Hunter Harvey ,RHP,0.3,1,0,0,,,7,1,0,1.42,1.11,0,HS,Bandys HS,#N/A
2013,1,,13,FrRnd,13,Padres,Y,"$2,678,000 ",Hunter Renfroe ,RF,6.1,390,1323,89,0.235,0.788,,,,,,,4Yr,Mississippi State University,missst
2013,1,,33,FrRnd,33,Yankees,Y,"$1,650,100 ",Ian Clarkin ,LHP,,,,,,,,,,,,,HS,Madison HS,#N/A
2013,1,,16,FrRnd,16,Phillies,Y,"$2,299,300 ",J.P. Crawford ,SS,2.1,165,532,10,0.222,0.687,,,,,,,HS,Lakewood HS,#N/A
2013,1,,31,FrRnd,31,Braves ,Y,"$1,704,200 ",Jason Hursh ,RHP,-0.2,11,0,0,,,11,1,0,8.25,2,0,4Yr,Oklahoma State University,okstate
2013,1,,3,FrRnd,3,Rockies,Y,"$4,800,000 ",Jon Gray ,RHP,10.1,110,195,1,0.087,0.259,115,43,33,4.46,1.33,0,4Yr,University of Oklahoma,oklahoma
2013,1,,20,FrRnd,20,Tigers,Y,"$2,001,700 ",Jonathon Crawford ,RHP,,,,,,,,,,,,,4Yr,University of Florida,florida
2013,1,,37,FrRnd,37,Orioles,Y,"$1,450,000 ",Josh Hart ,CF,,,,,,,,,,,,,HS,Parkview HS,#N/A
2013,1,,4,FrRnd,4,Twins,Y,"$4,544,400 ",Kohl Stewart ,RHP,0.4,0,0,0,,,17,4,3,4.79,1.44,0,HS,St. Pius X HS,#N/A
2013,1,,2,FrRnd,2,Cubs,Y,"$6,708,400 ",Kris Bryant ,3B,23.9,706,2643,138,0.284,0.901,,,,,,,4Yr,University of San Diego,sandiego
2013,1,,19,FrRnd,19,Cardinals,Y,"$1,850,000 ",Marco Gonzales ,LHP,6.2,16,19,0,0.263,0.684,85,34,25,4.25,1.34,0,4Yr,Gonzaga University,gonzaga
2013,1,,1,FrRnd,1,Astros,Y,"$6,350,000 ",Mark Appel ,RHP,,,,,,,,,,,,,4Yr,Stanford University,stanford
2013,1,,35,FrRnd,35,Marlins,N,,Matt Krook ,LHP,,,,,,,,,,,,,HS,St. Ignatius HS,#N/A
2013,1,,38,FrRnd,38,Reds,Y,"$1,500,000 ",Michael Lorenzen ,RHP,5.7,289,132,7,0.235,0.71,250,19,20,3.94,1.37,10,4Yr,California State University Fullerton,calstfull
2013,1,,21,FrRnd,21,Rays,Y,"$1,972,200 ",Nick Ciuffo ,C,-0.3,19,43,1,0.186,0.529,,,,,,,HS,Lexington HS,#N/A
2013,1,,10,FrRnd,10,Blue Jays,N,,Phil Bickford ,RHP,,,,,,,,,,,,,HS,Oaks Christian HS,#N/A
2013,1,,27,FrRnd,27,Reds,Y,"$1,812,400 ",Phil Ervin ,CF,0.6,200,512,17,0.262,0.764,1,0,0,0,0,0,4Yr,Samford University,samford
2013,1,,14,FrRnd,14,Pirates,Y,"$2,369,800 ",Reese McGuire ,C,1.2,44,128,7,0.297,0.882,,,,,,,HS,Kentwood HS,#N/A
2013,1,,28,FrRnd,28,Cardinals,Y,"$1,785,300 ",Rob Kaminsky ,LHP,,,,,,,,,,,,,HS,St. Joseph Regional HS,#N/A
2013,1,,29,FrRnd,29,Rays,Y,"$1,755,800 ",Ryne Stanek ,RHP,1.3,29,0,0,,,143,2,7,3.8,1.29,1,4Yr,University of Arkansas,arkansas
2013,1,,34,FrRnd,34,Royals,Y,"$3,550,000 ",Sean Manaea ,LHP,8.5,6,10,0,0.1,0.282,86,35,28,3.77,1.2,0,4Yr,Indiana State University,indianast
2013,1,,17,FrRnd,17,White Sox,Y,"$2,164,000 ",Tim Anderson ,SS,8.7,521,2062,64,0.276,0.738,,,,,,,JC,East Central Community College,mseccco
2013,1,,30,FrRnd,30,Rangers,Y,"$1,900,000 ",Travis Demeritte ,SS,-1.2,48,169,3,0.225,0.63,,,,,,,HS,Winder-Barrow HS,#N/A
2013,1,,7,FrRnd,7,Red Sox,Y,"$2,750,000 ",Trey Ball ,LHP,,,,,,,,,,,,,HS,New Castle Chrysler HS,#N/A
2012,1s,,45,FrRnd,45,Pirates,Y,"$1,000,000 ",Barrett Barnes ,OF,,,,,,,,,,,,,4Yr,Texas Tech University,txtech
2012,1s,,31,FrRnd,31,Red Sox,Y,"$1,575,000 ",Brian Johnson ,LHP,1.3,6,7,0,0.143,0.286,65,7,9,4.74,1.55,0,4Yr,University of Florida,florida
2012,1s,,53,FrRnd,53,Rangers,Y,"$975,000 ",Collin Wiles ,RHP,,,,,,,,,,,,,HS,Blue Valley West HS,#N/A
2012,1s,,34,FrRnd,34,Athletics,Y,"$1,500,000 ",Daniel Robertson ,SS,3.2,236,707,16,0.231,0.692,2,0,0,0,0.5,0,HS,Upland HS,#N/A
2012,1s,,46,FrRnd,46,Rockies,Y,"$1,000,000 ",Eddie Butler ,RHP,-2.4,58,61,0,0.049,0.129,79,12,22,5.8,1.66,2,4Yr,Radford University,radford
2012,1s,,57,FrRnd,57,Reds,Y,"$825,000 ",Jeff Gelalich ,OF,,,,,,,,,,,,,4Yr,"University of California, Los Angeles",ucla
2012,1s,,51,FrRnd,51,Dodgers,Y,"$984,700 ",Jesmuel Valentin ,SS,-0.8,46,79,1,0.177,0.562,1,0,0,27,4,0,HS,Puerto Rico Baseball Academy,#N/A
2012,1s,,49,FrRnd,49,Reds,Y,"$1,000,000 ",Jesse Winker ,RF,1.1,249,740,30,0.285,0.845,,,,,,,HS,Olympia HS,#N/A
2012,1s,,39,FrRnd,39,Rangers,Y,"$2,250,000 ",Joey Gallo ,3B,8.2,416,1323,110,0.212,0.847,,,,,,,HS,Bishop Gorman HS,#N/A
2012,1s,,32,FrRnd,32,Twins,Y,"$1,550,000 ",Jose Berrios ,RHP,7.1,8,14,0,0.143,0.343,104,43,34,4.21,1.26,0,HS,Papa Juan HS,#N/A
2012,1s,,48,FrRnd,48,White Sox,Y,"$950,000 ",Keon Barnum ,1B,,,,,,,,,,,,,HS,C. Leon King HS,#N/A
2012,1s,,35,FrRnd,35,Mets,Y,"$1,400,000 ",Kevin Plawecki ,C,2.7,296,861,17,0.218,0.636,4,0,0,7.2,1,0,4Yr,Purdue University,purdue
2012,1s,,41,FrRnd,41,Astros,Y,"$2,500,000 ",Lance McCullers Jr. ,RHP,6.2,4,10,0,0.1,0.2,83,29,22,3.67,1.27,0,HS,Jesuit HS,#N/A
2012,1s,,42,FrRnd,42,Twins,Y,"$1,227,000 ",Luke Bard ,RHP,0.2,2,0,0,,,40,3,3,4.9,1.14,0,4Yr,Georgia Institute of Technology,gatech
2012,1s,,47,FrRnd,47,Athletics,Y,"$1,079,700 ",Matt Olson ,1B,12.2,359,1273,89,0.254,0.855,,,,,,,HS,Parkview HS,#N/A
2012,1s,,50,FrRnd,50,Blue Jays,Y,"$2,000,000 ",Matt Smoral ,LHP,,,,,,,,,,,,,HS,Solon HS,#N/A
2012,1s,,54,FrRnd,54,Phillies,Y,"$940,200 ",Mitch Gueller ,RHP,,,,,,,,,,,,,HS,W. F. West HS,#N/A
2012,1s,,38,FrRnd,38,Brewers,Y,"$1,200,000 ",Mitch Haniger ,OF,10.5,350,1320,62,0.267,0.827,,,,,,,4Yr,"California Polytechnic State University, San Luis Obispo",calpoly
2012,1s,,58,FrRnd,58,Blue Jays,Y,"$1,000,000 ",Mitch Nay ,3B,,,,,,,,,,,,,HS,Hamilton HS,#N/A
2012,1s,,37,FrRnd,37,Red Sox,Y,"$1,000,000 ",Pat Light ,RHP,-0.7,2,0,0,,,17,0,1,11.34,2.28,0,4Yr,Monmouth University,monmouth
2012,1s,,52,FrRnd,52,Cardinals,Y,"$678,790 ",Patrick Wisdom ,3B,0.2,41,76,4,0.224,0.714,,,,,,,4Yr,St. Mary's College of California,stmarysca
2012,1s,,56,FrRnd,56,Cubs,Y,"$911,700 ",Paul Blackburn ,RHP,0.2,2,5,0,0,0,20,5,6,5.18,1.4,0,HS,Heritage HS,#N/A
